geo,date,tv_impression,radio_impression,print_impression,search_impression,social_impression,competitor_sales_control,sentiment_score_control,tv_spend,radio_spend,print_spend,search_spend,social_spend,population,sales
Geo30,2/13/23,1091685,0,0,114552,352848,-0.7159077,-0.3351602,8005.024,0,0,892.6854,2749.3606,270937.94,101242.7413
Geo30,2/20/23,526558,111113,190457,1447015,539280,0.9186652,0.41259718,3861.104,1071.2661,1415.2716,11276.357,4202.022,270937.94,95267.61958
Geo30,2/27/23,184923,0,0,0,459500,-1.0429187,-1.9086263,1355.9891,0,0,0,3580.3835,270937.94,176075.7372
Geo30,3/6/23,533462,0,0,414687,215670,-0.64009285,-0.61632574,3911.7292,0,0,3231.5898,1680.4816,270937.94,91591.26426
Geo30,3/13/23,75351,70094,0,210146,0,-0.97293603,-1.8854557,552.528,675.7925,0,1637.6343,0,270937.94,143704.9459
Geo30,3/20/23,766076,366289,0,708668,0,-2.2076995,0.8307495,5617.423,3531.477,0,5522.5366,0,270937.94,140340.1435
Geo30,3/27/23,0,515422,0,708532,668540,-0.48794603,-0.50126624,0,4969.303,0,5521.477,5209.2046,270937.94,151531.613
Geo30,4/3/23,396959,0,0,345488,0,-3.3928678,0.27445275,2910.7905,0,0,2692.3328,0,270937.94,154722.2181
Geo30,4/10/23,0,473185,0,370054,0,-1.1912757,0.054250933,0,4562.086,0,2883.7717,0,270937.94,91770.00451
Geo30,4/17/23,899336,329050,0,940772,347811,-0.56929535,-0.21704085,6594.582,3172.4473,0,7331.286,2710.1125,270937.94,100443.0927
Geo30,4/24/23,0,209627,0,30814,352782,-0.26310033,-1.1078625,0,2021.0625,0,240.1286,2748.8462,270937.94,156808.1923
Geo30,5/1/23,1038523,0,0,1038377,257417,0.579162,0.29364276,7615.2017,0,0,8091.9067,2005.7705,270937.94,128134.22
Geo30,5/8/23,122389,227798,0,650095,237109,-0.9078066,-0.77124625,897.44464,2196.2532,0,5066.0864,1847.5323,270937.94,151206.5042
Geo30,5/15/23,519501,0,0,0,561042,-0.61161935,-2.9110174,3809.357,0,0,0,4371.5894,270937.94,176091.3965
Geo30,5/22/23,300733,112075,0,710769,0,-1.6525458,-0.072562695,2205.1917,1080.541,0,5538.9097,0,270937.94,150896.6612
Geo30,5/29/23,0,0,0,271786,451927,-0.5049914,-2.478866,0,0,0,2117.985,3521.3752,270937.94,165033.7973
Geo30,6/5/23,542399,0,0,725543,406100,-0.819129,0.1282838,3977.2617,0,0,5654.041,3164.2952,270937.94,157345.5411
Geo30,6/12/23,161292,0,0,521448,0,0.27292037,-1.3461465,1182.7096,0,0,4063.561,0,270937.94,145113.4715
Geo30,6/19/23,92775,119782,0,457457,0,-1.3071678,-0.41092378,680.2934,1154.846,0,3564.8894,0,270937.94,123906.7527
Geo30,6/26/23,365339,127485,295853,1013003,1245109,1.1852616,0.20325729,2678.9297,1229.1124,2198.4612,7894.171,9701.779,270937.94,44520.27058
Geo30,7/3/23,265008,0,178889,1047546,957435,1.088658,0.05165714,1943.2302,0,1329.3107,8163.359,7460.249,270937.94,76129.91425
Geo30,7/10/23,556488,0,0,350359,0,-0.015920967,-1.5910934,4080.5725,0,0,2730.2917,0,270937.94,108489.2224
Geo30,7/17/23,134722,17751,0,900774,267870,-0.590102,0.17594951,987.87915,171.1415,0,7019.588,2087.2195,270937.94,94314.83953
Geo30,7/24/23,386354,0,0,691008,477197,1.0199926,-0.4121577,2833.027,0,0,5384.915,3718.2769,270937.94,66122.17014
Geo30,7/31/23,230649,0,84274,613825,657553,0.7181057,-0.9805983,1691.2853,0,626.23376,4783.4404,5123.595,270937.94,88790.91636
Geo30,8/7/23,1047516,331909,0,1623738,312983,0.67226434,0.5468193,7681.145,3200.0115,0,12653.531,2438.7358,270937.94,97940.92165
Geo30,8/14/23,835645,830135,146634,1361882,441701,-0.2367917,0.17651778,6127.5537,8003.5234,1089.6261,10612.929,3441.6953,270937.94,128785.2102
Geo30,8/21/23,286624,831528,35045,795237,1450761,1.4855,1.4095893,2101.7346,8016.954,260.41675,6197.155,11304.201,270937.94,74119.44469
Geo30,8/28/23,115275,0,0,666430,337970,-0.8361232,0.56925344,845.27966,0,0,5193.3823,2633.4321,270937.94,172707.1142
Geo30,9/4/23,1241620,639575,836459,1635145,800790,0.4850502,2.556922,9104.456,6166.2905,6215.6636,12742.424,6239.685,270937.94,57825.9505
Geo30,9/11/23,324153,354127,602937,1341443,1259430,1.3202884,0.44411516,2376.9243,3414.2205,4480.3794,10453.651,9813.367,270937.94,89058.78154
Geo30,9/18/23,492676,200129,0,980550,1033994,-0.6153934,0.7065414,3612.6567,1929.49,0,7641.2695,8056.79,270937.94,142042.6679
Geo30,9/25/23,864745,94082,64683,1290388,592810,0.83666945,1.2919617,6340.9355,907.06635,480.65448,10055.788,4619.123,270937.94,81716.84353
Geo30,10/2/23,917173,176641,255780,1323250,1138012,1.0647005,-0.14620417,6725.3755,1703.0367,1900.6819,10311.876,8867.289,270937.94,127680.3103
Geo30,10/9/23,826783,0,806624,1668368,1308347,2.278014,-0.7459227,6062.571,0,5993.962,13001.326,10194.524,270937.94,96135.58587
Geo30,10/16/23,1356974,304306,321015,1101546,167159,0.29658312,1.2658427,9950.315,2933.8845,2385.4382,8584.172,1302.4882,270937.94,36690.45507
Geo30,10/23/23,851798,52829,576397,1055249,424235,0.95226705,1.8541963,6245.999,509.33664,4283.1626,8223.387,3305.6016,270937.94,28195.93897
Geo30,10/30/23,129317,0,0,762283,384203,-0.30250818,-0.47388154,948.2457,0,0,5940.35,2993.6758,270937.94,136950.9667
Geo30,11/6/23,0,497087,370967,1391480,486057,1.0545812,0.89107406,0,4792.531,2756.6277,10843.582,3787.3132,270937.94,55350.02488
Geo30,11/13/23,882121,329964,804918,1434735,855663,-0.4804831,1.1772168,6468.349,3181.2593,5981.285,11180.661,6667.2505,270937.94,96609.57719
Geo30,11/20/23,31857,239125,0,1013974,714080,0.9307921,0.67717195,233.59856,2305.4595,0,7901.7373,5564.048,270937.94,134561.3268
Geo30,11/27/23,391777,490576,1104946,1364920,919514,1.4196318,1.6642739,2872.7922,4729.757,8210.77,10636.604,7164.772,270937.94,95883.45143
Geo30,12/4/23,495017,906499,863979,1194455,310972,-1.5073264,3.3268404,3629.8225,8739.767,6420.1626,9308.197,2423.0662,270937.94,89641.12389
Geo30,12/11/23,599283,0,116359,875638,53451,-1.3490536,-1.007018,4394.3765,0,864.6549,6823.7075,416.48547,270937.94,233135.4978
Geo30,12/18/23,513266,548556,0,1225663,174085,0.40311188,-1.1719646,3763.6375,5288.7554,0,9551.396,1356.4548,270937.94,166021.6025
Geo30,12/25/23,190521,136603,0,1007630,498891,0.9320321,0.9886273,1397.0377,1317.0211,0,7852.3,3887.3145,270937.94,21623.26455
Geo30,1/1/24,0,422521,97563,778140,568187,0.9874854,-0.5886358,0,4073.6228,724.9833,6063.921,4427.263,270937.94,120825.7366
Geo30,1/8/24,675163,291745,0,390121,447593,-0.34567547,-1.1344469,4950.7837,2812.781,0,3040.1506,3487.605,270937.94,110768.9217
Geo30,1/15/24,676967,0,206738,692494,538470,-0.25419977,1.234793,4964.0117,0,1536.2545,5396.4956,4195.7104,270937.94,100426.6435
Geo31,1/25/21,2582490,0,0,2751668,3950866,0.43494108,-1.8337789,18936.684,0,0,21443.31,30784.799,873369.7,391184.9055
Geo31,2/1/21,3565607,1918435,1267434,3218428,0,0.4709648,1.7047229,26145.607,18496.076,9418.206,25080.695,0,873369.7,205967.071
Geo31,2/8/21,1218241,7260,474050,2491084,647353,-1.2992558,1.201063,8933.024,69.995346,3522.6296,19412.62,5044.1177,873369.7,439166.5472
Geo31,2/15/21,307669,0,0,525080,98940,-0.5439416,-2.3993394,2256.0515,0,0,4091.8647,770.93176,873369.7,304937.9685
Geo31,2/22/21,2198598,2431049,0,1249075,1266500,0.39392942,-0.24280922,16121.71,23438.307,0,9733.842,9868.456,873369.7,142447.7988
Geo31,3/1/21,1640454,295979,0,3148636,356922,-0.7313068,-0.75745296,12028.995,2853.602,0,24536.818,2781.1047,873369.7,437866.925
Geo31,3/8/21,1891835,0,0,3861953,1071323,0.074136436,-0.23542981,13872.302,0,0,30095.584,8347.654,873369.7,320482.5768
Geo31,3/15/21,1064029,0,0,1014040,2185034,0.2808096,0.6172595,7802.23,0,0,7902.252,17025.592,873369.7,242087.1782
Geo31,3/22/21,1564717,2289296,0,3145477,1871334,0.17782241,-0.33444154,11473.637,22071.633,0,24512.2,14581.269,873369.7,213128.7527
Geo31,3/29/21,3032134,1301873,0,1650582,883104,-1.5448347,-0.18441044,22233.8,12551.659,0,12862.722,6881.0684,873369.7,331651.2126
Geo31,4/5/21,1253474,993508,0,3623766,1292018,-0.47258848,0.43882126,9191.378,9578.641,0,28239.43,10067.29,873369.7,524861.1289
Geo31,4/12/21,0,1521651,0,1274613,517585,-0.27001363,-2.0505788,0,14670.59,0,9932.856,4032.9766,873369.7,402834.6021
Geo31,4/19/21,1953232,302437,0,1952747,1056467,-0.9029526,-1.3372886,14322.509,2915.8652,0,15217.446,8231.897,873369.7,417825.1519
Geo31,4/26/21,643981,1868560,0,1275574,1683930,1.050566,-2.4215677,4722.1343,18015.22,0,9940.345,13121.034,873369.7,297019.7482
Geo31,5/3/21,160948,0,0,2867458,813702,-1.7642531,-0.9104018,1180.1871,0,0,22345.643,6340.294,873369.7,357219.3611
Geo31,5/10/21,566692,681927,1309003,4216582,1737350,0.42081183,-0.06980054,4155.3955,6574.616,9727.102,32859.15,13537.278,873369.7,395156.0542
Geo31,5/17/21,962474,0,0,2859638,0,-1.1342897,0.18574838,7057.5557,0,0,22284.701,0,873369.7,200613.407
Geo31,5/24/21,2021096,628783,0,1220976,0,-2.1102,0.5298728,14820.137,6062.2427,0,9514.871,0,873369.7,351350.8535
Geo31,5/31/21,0,0,0,1403191,424549,-1.5844586,-1.1252909,0,0,0,10934.844,3308.0483,873369.7,312138.2541
Geo31,6/7/21,716113,0,0,4444498,2524763,-0.75324863,1.0652514,5251.0586,0,0,34635.266,19672.73,873369.7,345892.6839
Geo31,6/14/21,1500292,306378,1276682,3537542,2959907,0.7448881,0.23869014,11001.226,2953.8613,9486.927,27567.5,23063.334,873369.7,286539.1537
Geo31,6/21/21,4288652,755307,1465409,4084148,3154439,-0.095454216,1.2150193,31447.498,7282.0894,10889.344,31827.113,24579.11,873369.7,375775.1649
Geo31,6/28/21,3014821,1854627,0,2787707,791479,-0.269823,0.7820227,22106.848,17880.889,0,21724.156,6167.1343,873369.7,325421.4545
Geo31,7/5/21,2095966,659885,0,2652820,958357,-1.7421532,0.15074629,15369.138,6362.104,0,20673.004,7467.433,873369.7,365710.3117
Geo31,7/12/21,1135048,516898,0,2364154,2387692,-0.05812946,0.38456285,8322.992,4983.5337,0,18423.475,18604.684,873369.7,302614.5284
Geo31,7/19/21,1325858,921950,0,1437846,1866382,0.74128425,-0.20613982,9722.15,8888.733,0,11204.905,14542.684,873369.7,247583.4595
Geo31,7/26/21,715314,2303643,290278,3252336,4244991,2.835992,-0.93511844,5245.1997,22209.955,2157.034,25344.936,33076.594,873369.7,445757.4661
Geo31,8/2/21,189961,1202183,994664,3080715,1892672,1.4388647,-0.88180506,1392.9314,11590.525,7391.273,24007.52,14747.533,873369.7,382092.0011
Geo31,8/9/21,2969982,0,0,5038041,0,0.52025026,1.0792768,21778.057,0,0,39260.65,0,873369.7,209981.9143
Geo31,8/16/21,430206,0,0,0,0,-1.6057371,-2.02804,3154.5815,0,0,0,0,873369.7,495346.9
Geo31,8/23/21,1945932,2439658,274756,3392765,2240254,1.2800214,0.28897613,14268.981,23521.309,2041.6912,26439.275,17455.861,873369.7,238924.2532
Geo31,8/30/21,2191688,2752851,2199664,7178174,2797232,1.9554064,1.782409,16071.041,26540.873,16345.537,55938.363,21795.783,873369.7,177796.1469
Geo31,9/6/21,1766120,1324437,0,2650417,1129835,-0.9720924,0.15705585,12950.469,12769.204,0,20654.275,8803.574,873369.7,516738.3558
Geo31,9/13/21,1127714,1522672,3557363,5146864,2041022,1.7029839,2.312766,8269.215,14680.433,26434.496,40108.69,15903.463,873369.7,243124.4908
Geo31,9/20/21,1673588,1736348,0,4274536,226599,-1.4273546,1.2587621,12271.957,16740.533,0,33310.777,1765.6394,873369.7,261139.334
Geo31,9/27/21,718828,1535625,751766,3877765,3026899,1.3353812,0.46284303,5270.9663,14805.316,5586.3164,30218.805,23585.33,873369.7,370283.6251
Geo31,10/4/21,2992883,2191089,0,3344585,2835824,1.296632,0.70352685,21945.982,21124.797,0,26063.818,22096.49,873369.7,335223.7892
Geo31,10/11/21,1244091,1958649,0,3944167,3522594,1.6561141,-1.1010181,9122.575,18883.787,0,30736.264,27447.742,873369.7,365056.1547
Geo31,10/18/21,1570505,626408,0,766463,0,-1.7463756,-1.3946809,11516.078,6039.3447,0,5972.924,0,873369.7,376328.6947
Geo31,10/25/21,866205,720335,0,4393079,3036718,1.2769313,-0.95210654,6351.6416,6944.9165,0,34234.562,23661.838,873369.7,327703.0302
Geo31,11/1/21,2097201,0,0,2196905,1652861,1.1536527,0.5117629,15378.194,0,0,17120.13,12878.947,873369.7,414644.9623
Geo31,11/8/21,3751894,1761282,1049337,5734144,2377455,-0.20504749,1.940046,27511.6,16980.928,7797.544,44685.27,18524.92,873369.7,256290.8055
Geo31,11/15/21,0,2120483,0,3516313,86133,0.3787886,-0.47261548,0,20444.068,0,27402.066,671.14075,873369.7,341340.3878
Geo31,11/22/21,2300625,2262038,0,3138678,2301594,-0.36023784,1.8940377,16869.846,21808.832,0,24459.217,17933.816,873369.7,238433.4336
Geo31,11/29/21,3804605,413334,964443,1443356,2509324,-0.29416522,1.6283292,27898.115,3985.0488,7166.703,11247.843,19552.43,873369.7,198485.0066
Geo31,12/6/21,139082,0,584970,1603695,2534840,1.2842381,0.3272434,1019.8498,0,4346.868,12497.339,19751.25,873369.7,302903.1442
Geo31,12/13/21,1785488,1953881,0,4885598,1898472,0.7675257,1.4599983,13092.489,18837.82,0,38072.684,14792.726,873369.7,330027.218
Geo31,12/20/21,767415,0,0,2480683,729521,-2.1113474,0.9390411,5627.2417,0,0,19331.566,5684.363,873369.7,372608.1484
Geo31,12/27/21,2261854,1684008,933938,3983352,672578,0.18962422,0.862298,16585.549,16235.911,6940.0225,31041.627,5240.6685,873369.7,396863.9671
Geo31,1/3/22,2105623,3042232,0,3000271,2199742,-1.0691509,1.4135714,15439.95,29330.863,0,23380.635,17140.195,873369.7,269515.0059
Geo31,1/10/22,1893745,0,0,6108,2386040,-2.0547757,-1.228037,13886.308,0,0,47.598667,18591.812,873369.7,326488.0699
Geo31,1/17/22,1125715,0,0,1532051,153844,0.46548086,-1.4857861,8254.557,0,0,11939.029,1198.7389,873369.7,346228.8337
Geo31,1/24/22,252963,600713,0,2539538,686769,-0.072833,-0.5521035,1854.9076,5791.613,0,19790.215,5351.2437,873369.7,399114.0447
Geo31,1/31/22,0,0,0,0,0,0.37277645,-2.9576397,0,0,0,0,0,873369.7,260159.3022
Geo31,2/7/22,34975,389420,412835,4953732,2624704,1.1264596,1.1642818,256.46198,3754.4885,3067.7458,38603.645,20451.463,873369.7,295155.6633
Geo31,2/14/22,1054121,305076,0,53324,1498935,-1.7749271,-1.455744,7729.5776,2941.3083,0,415.54544,11679.569,873369.7,378472.86
Geo31,2/21/22,1393905,1061333,3058976,5227359,5388352,1.9513651,0.83885103,10221.119,10232.557,22731.02,40735.977,41985.562,873369.7,322065.5774
Geo31,2/28/22,1370542,545369,0,2000906,159996,-0.9277892,-1.1506661,10049.805,5258.029,0,15592.741,1246.6748,873369.7,348063.7906
Geo31,3/7/22,2030281,151888,0,2166814,0,-1.866668,0.80977595,14887.488,1464.3873,0,16885.637,0,873369.7,337703.9163
Geo31,3/14/22,437534,0,0,0,85794,-1.6031224,-2.2008033,3208.3157,0,0,0,668.49927,873369.7,578931.8902
Geo31,3/21/22,1539522,931642,0,3228521,3073723,0.13951004,-0.50677824,11288.889,8982.176,0,25159.35,23950.178,873369.7,271396.4187
Geo31,3/28/22,427566,409571,0,1538124,0,-1.171108,-0.5862654,3135.223,3948.7688,0,11986.355,0,873369.7,327303.8381
Geo31,4/4/22,2746226,0,0,617412,0,-2.0326183,0.12898192,20137.314,0,0,4811.393,0,873369.7,112396.1868
Geo31,4/11/22,2927311,893756,1297957,4328606,1972338,0.56583524,0.8461192,21465.162,8616.909,9645.02,33732.137,15368.283,873369.7,179980.3832
Geo31,4/18/22,0,467356,0,402589,0,-2.1635642,-1.8629713,0,4505.8877,0,3137.3118,0,873369.7,400865.5373
Geo31,4/25/22,549612,0,0,1686729,148527,-0.73324424,-2.2330148,4030.1528,0,0,13144.41,1157.3092,873369.7,412495.5588
Geo31,5/2/22,0,0,0,3393773,2119706,0.7301624,-0.9724116,0,0,0,26447.133,16516.562,873369.7,444985.2651
Geo31,5/9/22,856068,86591,0,436049,1366767,-0.911373,-1.4983442,6277.3096,834.8439,0,3398.0603,10649.728,873369.7,375723.7638
Geo31,5/16/22,722899,949830,0,0,449882,-2.6056256,0.001773089,5300.818,9157.531,0,0,3505.4407,873369.7,393214.5173
Geo31,5/23/22,107762,1029505,0,1551396,2394665,0.09523831,-0.7805499,790.18896,9925.696,0,12089.782,18659.018,873369.7,235794.8908
Geo31,5/30/22,1521982,1324928,0,3601996,1322738,-1.4821936,1.6848234,11160.273,12773.938,0,28069.78,10306.658,873369.7,209018.404
Geo31,6/6/22,455314,0,0,3382075,1448530,-0.67023623,-1.7585232,3338.6914,0,0,26355.97,11286.818,873369.7,342934.5182
Geo31,6/13/22,3193857,674368,0,2913492,1912950,-0.6353291,0.9321868,23419.67,6501.738,0,22704.379,14905.537,873369.7,341447.8204
Geo31,6/20/22,2189692,2451369,655436,1507752,1661780,-0.500285,-0.012080848,16056.405,23634.217,4870.4956,11749.671,12948.443,873369.7,375153.4443
Geo31,6/27/22,0,1582195,0,1798992,1058404,-0.5616641,-1.4469819,0,15254.308,0,14019.258,8246.99,873369.7,361564.8406
Geo31,7/4/22,0,1109583,0,2935064,2200370,1.2486937,-0.1570542,0,10697.747,0,22872.486,17145.088,873369.7,344950.3544
Geo31,7/11/22,2860193,0,0,3716700,3610276,-0.054091,0.27322033,20973.004,0,0,28963.65,28130.951,873369.7,430609.6878
Geo31,7/18/22,1107264,217437,0,1678286,821556,-1.5021434,0.19018856,8119.2607,2096.3606,0,13078.615,6401.4917,873369.7,379444.4824
Geo31,7/25/22,1365334,579711,0,0,0,-1.6496731,-0.369904,10011.616,5589.128,0,0,0,873369.7,404200.4124
Geo31,8/1/22,2640162,0,125769,4427076,1051962,-0.578115,1.6631618,19359.576,0,934.57996,34499.496,8196.795,873369.7,140772.1047
Geo31,8/8/22,3405009,0,0,4257267,2046071,0.037933495,0.6124628,24967.988,0,0,33176.203,15942.804,873369.7,361514.2981
Geo31,8/15/22,1083848,886981,0,374790,109342,-1.4375743,-1.6549318,7947.5576,8551.589,0,2920.6787,851.9832,873369.7,421693.6362
Geo31,8/22/22,1244946,2085709,0,1946680,1130068,0.2347992,-1.3126073,9128.844,20108.805,0,15170.167,8805.39,873369.7,339836.2609
Geo31,8/29/22,2311168,0,479169,2235578,2477666,0.15381378,0.8497939,16947.156,0,3560.6685,17421.502,19305.754,873369.7,291775.4314
Geo31,9/5/22,1377045,612411,67765,4497075,198724,0.626847,0.17146665,10097.49,5904.396,503.55658,35044.99,1548.4398,873369.7,238560.794
Geo31,9/12/22,712325,478778,587975,4314923,3266117,0.17074427,2.8055465,5223.282,4616.0093,4369.198,33625.508,25449.295,873369.7,153218.6117
Geo31,9/19/22,1986502,1096178,3492908,2912616,2935028,2.2122772,0.9954562,14566.469,10568.506,25955.535,22697.553,22869.479,873369.7,272798.1485
Geo31,9/26/22,1928962,478481,0,5092396,1509287,0.4056702,-0.15059203,14144.544,4613.146,0,39684.227,11760.231,873369.7,371843.1048
Geo31,10/3/22,1354314,1588282,0,2846686,1053712,1.7988037,-0.2517798,9930.81,15312.995,0,22183.77,8210.431,873369.7,377252.2818
Geo31,10/10/22,2512158,3241521,1238613,2407580,2329637,0.911461,1.3212881,18420.96,31252.254,9204.04,18761.887,18152.326,873369.7,315582.7883
Geo31,10/17/22,1018089,994531,3002143,3387164,2515814,2.4096508,0.7565347,7465.365,9588.504,22308.697,26395.629,19603,873369.7,340927.7591
Geo31,10/24/22,1471940,1616822,207787,4031668,1148295,0.9154696,-0.8203665,10793.328,15588.155,1544.0496,31418.146,8947.413,873369.7,463328.852
Geo31,10/31/22,2330099,2806356,0,3137417,195775,-0.5472216,-0.32144284,17085.97,27056.729,0,24449.39,1525.4615,873369.7,422044.0497
Geo31,11/7/22,2245247,1648923,0,4506952,3471224,1.1645846,0.6967649,16463.775,15897.648,0,35121.957,27047.47,873369.7,397934.1482
Geo31,11/14/22,1692788,234484,382192,3260216,603509,0.7661372,0.062436223,12412.746,2260.7146,2840.0398,25406.344,4702.489,873369.7,417432.8487
Geo31,11/21/22,4696564,968169,0,4283795,2150817,0.9307682,0.51628184,34438.605,9334.341,0,33382.934,16758.977,873369.7,342763.8104
Geo31,11/28/22,849414,2554694,0,5494350,4986074,1.375181,1.2587438,6228.5176,24630.396,0,42816.594,38851.047,873369.7,287259.5001
Geo31,12/5/22,1423699,1117063,1341711,5344636,955327,0.15836844,0.13662404,10439.591,10769.863,9970.153,41649.895,7443.8237,873369.7,407497.7116
Geo31,12/12/22,0,630394,0,1178318,146008,-0.2790562,-0.4852258,0,6077.7744,0,9182.444,1137.6814,873369.7,491425.4162
Geo31,12/19/22,1818486,356773,1317744,2359402,32491,-0.10844426,0.7524533,13334.454,3439.731,9792.056,18386.443,253.167,873369.7,280805.7752
Geo31,12/26/22,905958,0,0,153712,227362,-0.800297,-3.0678995,6643.139,0,0,1197.8531,1771.5846,873369.7,397509.4881
Geo31,1/2/23,2711409,2454970,2485023,2493050,1862269,1.2677512,1.752756,19882.012,23668.934,18466.018,19427.94,14510.635,873369.7,179202.4137
Geo31,1/9/23,1808698,1974090,2766730,5322296,2809980,2.2748928,0.8815661,13262.682,19032.658,20559.361,41475.805,21895.115,873369.7,491505.8934
Geo31,1/16/23,480576,0,0,2525747,1841450,-3.0833623,0.63332427,3523.9307,0,0,19682.744,14348.416,873369.7,490498.3752
Geo31,1/23/23,1485575,0,926326,3633092,3339576,1.3243175,-0.3031584,10893.31,0,6883.4585,28312.105,26021.68,873369.7,170343.4797
Geo31,1/30/23,521771,0,0,0,1532887,-0.22832501,0.16685018,3826.0022,0,0,0,11944.12,873369.7,380572.6715
Geo31,2/6/23,891029,1208544,0,1790832,0,0.9166715,-1.2783566,6533.669,11651.853,0,13955.668,0,873369.7,412267.5382
Geo31,2/13/23,2184134,366664,0,1262352,3113882,-0.7942728,1.7233166,16015.65,3535.0925,0,9837.308,24263.094,873369.7,228064.7257
Geo31,2/20/23,2950058,2738661,957366,3604200,758748,0.37200743,1.3042378,21631.957,26404.064,7114.1143,28086.955,5912.0977,873369.7,459924.0765
Geo31,2/27/23,1635228,0,0,0,1592640,-1.7253661,-0.74306947,11990.674,0,0,0,12409.71,873369.7,437152.4141
Geo31,3/6/23,2626708,0,0,3494874,784679,-0.39352015,0.6952119,19260.922,0,0,27234.996,6114.1494,873369.7,382489.5343
Geo31,3/13/23,2631163,950118,0,3280200,1155008,-0.025268734,0.2348901,19293.59,9160.308,0,25562.076,8999.72,873369.7,400992.3342
Geo31,3/20/23,506588,0,0,0,1014053,-0.58344805,-3.026341,3714.6694,0,0,0,7901.4116,873369.7,399954.3105
Geo31,3/27/23,0,0,0,1620208,1697891,-0.7376932,-1.1731893,0,0,0,12626.022,13229.817,873369.7,342121.6525
Geo31,4/3/23,820811,0,0,2824113,992041,-0.09151626,-1.556853,6018.78,0,0,22007.861,7729.896,873369.7,355643.4876
Geo31,4/10/23,0,0,0,1138561,312602,-1.7958914,-0.15581134,0,0,0,8872.624,2435.7673,873369.7,226142.0865
Geo31,4/17/23,1884136,1194323,1603475,5756314,2698347,0.25926077,1.8266933,13815.848,11514.745,11915.302,44858.035,21025.281,873369.7,240436.0298
Geo31,4/24/23,1024477,1022050,0,2045037,628588,-1.1186482,-0.02551797,7512.206,9853.821,0,15936.647,4897.902,873369.7,273336.0963
Geo31,5/1/23,54542,0,0,2582797,2562282,0.7570169,-1.2586098,399.94138,0,0,20127.326,19965.074,873369.7,368409.6049
Geo31,5/8/23,1076998,1458160,0,2233761,2502559,-1.8931768,0.23575056,7897.328,14058.458,0,17407.344,19499.719,873369.7,136190.628
Geo31,5/15/23,762451,363618,0,3106923,954149,-0.14228666,-1.3576081,5590.842,3505.7253,0,24211.756,7434.6445,873369.7,326860.6359
Geo31,5/22/23,554852,664109,0,1944187,303644,-0.9516462,-1.5076368,4068.576,6402.8286,0,15150.739,2365.9673,873369.7,358572.546
Geo31,5/29/23,1676122,0,0,870447,0,-3.3309407,-1.1441591,12290.539,0,0,6783.2544,0,873369.7,424242.0229
Geo31,6/5/23,1465115,832092,0,2860342,201149,-1.7687213,0.6642655,10743.283,8022.3916,0,22290.188,1567.3352,873369.7,448777.032
Geo31,6/12/23,2716259,0,2870811,3826008,775208,0.5856265,1.3326765,19917.576,0,21332.78,29815.47,6040.352,873369.7,320474.4287
Geo31,6/19/23,2515192,0,0,962877,0,-2.296852,0.4340852,18443.205,0,0,7503.547,0,873369.7,268875.5256
Geo31,6/26/23,1414670,2573982,0,3935259,2216313,-1.4240465,0.6633384,10373.383,24816.355,0,30666.846,17269.314,873369.7,550883.6135
Geo31,7/3/23,857158,0,0,1483686,2742390,-0.09526944,-0.44089305,6285.3027,0,0,11562.128,21368.46,873369.7,332660.7038
Geo31,7/10/23,1311248,1669591,0,3003554,596900,0.49074274,0.9369371,9615.019,16096.913,0,23406.219,4650.992,873369.7,252583.1038
Geo31,7/17/23,886381,1349929,0,1756867,223625,-2.2590866,-0.7062462,6499.5864,13014.978,0,13690.984,1742.4663,873369.7,547545.9791
Geo31,7/24/23,1798899,164009,258209,1213457,2435519,0.07567861,0.16507868,13190.828,1581.2488,1918.7314,9456.277,18977.348,873369.7,295430.145
Geo31,7/31/23,2782721,70115,0,2697725,3199453,0.103997216,0.7825663,20404.922,675.99493,0,21022.94,24929.854,873369.7,372887.3206
Geo31,8/7/23,2385667,507195,255995,4621312,1400558,0.8424269,0.1429644,17493.436,4889.9844,1902.2795,36013.15,10913.024,873369.7,302283.0854
Geo31,8/14/23,3696477,953556,0,1936474,1452464,-1.559558,-0.2040737,27105.242,9193.454,0,15090.633,11317.471,873369.7,571051.7438
Geo31,8/21/23,1763272,644041,0,3282120,1163224,0.5367128,1.3419609,12929.585,6209.3486,0,25577.037,9063.739,873369.7,320375.6735
Geo31,8/28/23,223166,1718467,0,2915359,39745,-1.0863563,-1.5767214,1636.4146,16568.139,0,22718.928,309.68954,873369.7,307692.0051
Geo31,9/4/23,2112700,1591398,3233616,3992322,1595692,1.2961794,2.1899467,15491.844,15343.037,24028.756,31111.527,12433.491,873369.7,207919.2836
Geo31,9/11/23,649501,1474587,0,3325529,2270143,0.884483,-0.88384914,4762.611,14216.835,0,25915.318,17688.754,873369.7,631152.7905
Geo31,9/18/23,31682,2261853,0,2581794,2163010,-2.7897673,0.27294707,232.31532,21807.049,0,20119.508,16853.982,873369.7,368142.2274
Geo31,9/25/23,1087432,0,0,639065,683805,-0.08962178,-1.7952893,7973.838,0,0,4980.1313,5328.148,873369.7,426034.6367
Geo31,10/2/23,2891084,2468243,2698948,3531061,2529484,0.11980432,0.9769412,21199.518,23796.902,20055.678,27516.996,19709.516,873369.7,395792.8465
Geo31,10/9/23,2310753,1508905,1914456,4903276,2560245,-0.51587117,1.283718,16944.111,14547.702,14226.178,38210.45,19949.201,873369.7,339820.4179
