geo,year,month,quarter,channel,contribution,roi
Geo23,2021,12,4,search_spend,79049.75206895336,3.079881249417781
Geo23,2021,12,4,social_spend,31165.403387237886,1.7418907803477683
Geo23,2022,1,1,tv_spend,45916.89043964552,2.6997905413129533
Geo23,2022,1,1,radio_spend,24877.993861511113,2.114802661321703
Geo23,2022,1,1,print_spend,12874.973029020613,5.554132748468462
Geo23,2022,1,1,search_spend,79977.19299478712,2.271202765411856
Geo23,2022,1,1,social_spend,30642.613305689654,1.7995180677752085
Geo23,2022,2,1,tv_spend,43824.01243065163,4.19247576047715
Geo23,2022,2,1,radio_spend,24403.33306044248,5.039371618046199
Geo23,2022,2,1,print_spend,11707.450695437832,8.915709386507382
Geo23,2022,2,1,search_spend,77817.56677570335,3.3288654447991006
Geo23,2022,2,1,social_spend,29261.696807193337,3.9386379115921732
Geo23,2022,3,1,tv_spend,42170.99698496235,5.993181682011387
Geo23,2022,3,1,radio_spend,20683.603130807107,31.11154868557744
Geo23,2022,3,1,print_spend,12435.503100551392,3.968815690135129
Geo23,2022,3,1,search_spend,73530.41469151764,5.493022074160881
Geo23,2022,3,1,social_spend,26649.007341902052,5.518740025404515
Geo23,2022,4,2,tv_spend,42476.254194358386,4.5400596266031075
Geo23,2022,4,2,radio_spend,23788.726939065098,3.4249705388993053
Geo23,2022,4,2,print_spend,10934.330118614276,
Geo23,2022,4,2,search_spend,72927.63708499652,5.5293542868554555
Geo23,2022,4,2,social_spend,25201.080742801267,14.180739927605513
Geo23,2022,5,2,tv_spend,42761.50873090756,4.594434435202675
Geo23,2022,5,2,radio_spend,22434.900304429422,2.5753763967417562
Geo23,2022,5,2,print_spend,6133.616144381116,
Geo23,2022,5,2,search_spend,77232.58301811552,3.294826702865269
Geo23,2022,5,2,social_spend,27543.679598021816,2.463129410305957
Geo23,2022,6,2,tv_spend,42632.04819165439,3.9969371592601344
Geo23,2022,6,2,radio_spend,25120.019846496656,3.3681898940112007
Geo23,2022,6,2,print_spend,1915.9088039155934,
Geo23,2022,6,2,search_spend,73094.75089787912,5.502487421560408
Geo23,2022,6,2,social_spend,28985.554042734242,3.998367486481187
Geo23,2022,7,3,tv_spend,43797.22985731179,3.604118266525216
Geo23,2022,7,3,radio_spend,24821.03935060826,2.1785526923076697
Geo23,2022,7,3,print_spend,14113.085704597395,1.8976585058665985
Geo23,2022,7,3,search_spend,77773.577369497,2.95111423037743
Geo23,2022,7,3,social_spend,30616.975234822374,1.8083878019411448
Geo23,2022,8,3,tv_spend,45034.28894409846,3.0619833948645527
Geo23,2022,8,3,radio_spend,23930.45726449789,2.005779725682459
Geo23,2022,8,3,print_spend,13112.34520007967,2.516460784142481
Geo23,2022,8,3,search_spend,77221.63368456023,3.0695357563144583
Geo23,2022,8,3,social_spend,30408.310195960777,1.722606538369484
Geo23,2022,9,3,tv_spend,43363.04393750736,4.88880419060923
Geo23,2022,9,3,radio_spend,25610.605408823096,2.9756420995793613
Geo23,2022,9,3,print_spend,14499.905420254581,3.696616411456022
Geo23,2022,9,3,search_spend,79622.56011785312,2.374140339902875
Geo23,2022,9,3,social_spend,28784.09898528585,6.95423776490394
Geo23,2022,10,4,tv_spend,43958.94546733141,3.1972765552538944
Geo23,2022,10,4,radio_spend,25473.528953439636,1.7974935271988106
Geo23,2022,10,4,print_spend,14859.91346278238,1.7852372226442883
Geo23,2022,10,4,search_spend,80761.09510100701,2.107432418304126
Geo23,2022,10,4,social_spend,31019.777649253643,1.577683662363212
Geo23,2022,11,4,tv_spend,44732.85630739362,3.482295805634569
Geo23,2022,11,4,radio_spend,26084.866081498552,2.147974176276993
Geo23,2022,11,4,print_spend,14129.460673105543,4.3247532085791445
Geo23,2022,11,4,search_spend,81104.50560348127,1.9652664415159722
Geo23,2022,11,4,social_spend,31559.04190724208,1.3435641115485855
Geo23,2022,12,4,tv_spend,43050.74249594985,5.142541596958091
Geo23,2022,12,4,radio_spend,25814.704335576516,1.9853499633306135
Geo23,2022,12,4,print_spend,14605.329239445266,2.16934956248158
Geo23,2022,12,4,search_spend,77705.4302514405,4.093794945285235
Geo23,2022,12,4,social_spend,29990.37308245396,3.0640758995868147
Geo23,2023,1,1,tv_spend,40880.60706168736,8.010224410097146
Geo23,2023,1,1,radio_spend,23064.026437064484,6.972300113966167
Geo23,2023,1,1,print_spend,11836.486243337447,10.704186672892234
Geo23,2023,1,1,search_spend,76472.1655928904,3.4193630426575083
Geo23,2023,1,1,social_spend,29954.990296523407,2.0869740554591267
Geo23,2023,2,1,tv_spend,45142.4250929333,2.573907676738115
Geo23,2023,2,1,radio_spend,25485.70725494179,2.017214826577532
Geo23,2023,2,1,print_spend,14604.981500282644,1.9302888610934545
Geo23,2023,2,1,search_spend,77943.21641647595,3.0897840625384676
Geo23,2023,2,1,social_spend,29476.01820406372,2.8137015615875294
Geo23,2023,3,1,tv_spend,42241.67625322159,6.499206189119171
Geo23,2023,3,1,radio_spend,22589.472999434045,13.090704209353028
Geo23,2023,3,1,print_spend,11927.401771261315,44.73158398838494
Geo23,2023,3,1,search_spend,73175.14263513146,4.898289132864774
Geo23,2023,3,1,social_spend,28822.599748580888,2.9238591813609016
Geo23,2023,4,2,tv_spend,40971.26072251314,6.765898590716869
Geo23,2023,4,2,radio_spend,24321.860905262227,2.584976695833349
Geo23,2023,4,2,print_spend,10522.507803777698,5.2203289374215975
Geo23,2023,4,2,search_spend,74293.21319963285,5.154563771576048
Geo23,2023,4,2,social_spend,29772.611185521375,1.9235563059135625
Geo23,2023,5,2,tv_spend,44235.09654019294,3.029778197884008
Geo23,2023,5,2,radio_spend,23859.921943639576,4.046080624446855
Geo23,2023,5,2,print_spend,12870.57117086459,7.003980049101103
Geo23,2023,5,2,search_spend,74664.04641322284,4.303927884167439
Geo23,2023,5,2,social_spend,30046.913333599452,2.8397622202875477
Geo23,2023,6,2,tv_spend,43755.68731597013,3.9867262293589283
Geo23,2023,6,2,radio_spend,24570.604107700547,2.7385474460265766
Geo23,2023,6,2,print_spend,8778.932223731195,
Geo23,2023,6,2,search_spend,73178.19006430783,6.3194753932197445
Geo23,2023,6,2,social_spend,28427.38598775083,4.4415387143524345
Geo23,2023,7,3,tv_spend,44360.41947443146,3.5545946402027067
Geo23,2023,7,3,radio_spend,24296.623862899156,3.6479522795981585
Geo23,2023,7,3,print_spend,9446.83157847584,9.445270841921921
Geo23,2023,7,3,search_spend,73426.66002603246,5.042255239873694
Geo23,2023,7,3,social_spend,27409.385844966615,4.910128070758618
Geo23,2023,8,3,tv_spend,44309.02491171717,3.1466258662753406
Geo23,2023,8,3,radio_spend,23164.016522475988,4.652902213541924
Geo23,2023,8,3,print_spend,13022.975654345877,1.1749009680226712
Geo23,2023,8,3,search_spend,79519.67905142685,2.0510364130763734
Geo23,2023,8,3,social_spend,29819.836363886687,1.7060223635836194
Geo23,2023,9,3,tv_spend,43426.94964509697,4.714921720732364
Geo23,2023,9,3,radio_spend,25574.213524743245,2.003597945012302
Geo23,2023,9,3,print_spend,14303.671711621522,5.56339889180514
Geo23,2023,9,3,search_spend,79408.5595533827,2.579083363419646
Geo23,2023,9,3,social_spend,30591.064896343392,2.2476198594028913
Geo23,2023,10,4,tv_spend,43857.58906495096,3.7429488082606595
Geo23,2023,10,4,radio_spend,24338.44733635335,3.0382684684158874
Geo23,2023,10,4,print_spend,15064.039296039316,1.6271814393997492
Geo23,2023,10,4,search_spend,79401.41784422824,2.680439250530304
Geo23,2023,10,4,social_spend,31070.655986013393,1.6585863306126076
Geo23,2023,11,4,tv_spend,43376.13053866127,4.003456915819142
Geo23,2023,11,4,radio_spend,26315.24212141623,1.4960712924662833
Geo23,2023,11,4,print_spend,14673.579957056583,1.661117783941662
Geo23,2023,11,4,search_spend,78929.77178463934,2.5285778872962466
Geo23,2023,11,4,social_spend,30858.09589811849,1.8022568555614873
Geo23,2023,12,4,tv_spend,42141.73652875517,5.533594040891912
Geo23,2023,12,4,radio_spend,24599.815373264566,3.2069133871328686
Geo23,2023,12,4,print_spend,14726.22803067361,2.711267928614192
Geo23,2023,12,4,search_spend,78334.52871830472,3.1281340791904357
Geo23,2023,12,4,social_spend,30088.505770467964,2.4511628458762957
Geo23,2024,1,1,tv_spend,45532.61963231023,2.423069639508651
Geo23,2024,1,1,radio_spend,24374.718355620877,2.9711970784318393
Geo23,2024,1,1,print_spend,12486.862842793356,20.868380926744372
Geo23,2024,1,1,search_spend,78480.68974832668,2.570511345644094
Geo23,2024,1,1,social_spend,30853.854015407378,1.9229717798727697
Geo24,2021,1,1,tv_spend,43777.53243335315,9.051265642815263
Geo24,2021,1,1,radio_spend,24035.693271915243,9.008527016168161
Geo24,2021,1,1,print_spend,12719.349627610249,4.507725412896244
Geo24,2021,1,1,search_spend,75801.93860976594,10.748727359089056
Geo24,2021,1,1,social_spend,28742.834942622994,6.425536161933427
Geo24,2021,2,1,tv_spend,38743.11817838759,23.93893417192418
Geo24,2021,2,1,radio_spend,22972.77104770942,6.467750881676416
Geo24,2021,2,1,print_spend,10030.203448259019,
Geo24,2021,2,1,search_spend,68638.15966883676,18.0403766410275
Geo24,2021,2,1,social_spend,25646.02775401826,15.171060310367379
Geo24,2021,3,1,tv_spend,35474.84605860882,21.866665009750086
Geo24,2021,3,1,radio_spend,20394.928573197314,18.41573668288116
Geo24,2021,3,1,print_spend,8901.008038602893,46.732309543003545
Geo24,2021,3,1,search_spend,66289.92074711874,13.660328132296533
Geo24,2021,3,1,social_spend,25593.262935434093,9.417946468444018
Geo24,2021,4,2,tv_spend,31449.24213268309,83.42033950464803
Geo24,2021,4,2,radio_spend,17700.568834292302,38.98590036922107
Geo24,2021,4,2,print_spend,7614.258323816284,110.21234297016362
Geo24,2021,4,2,search_spend,58125.01350130958,51.25792519105716
Geo24,2021,4,2,social_spend,22617.612422841823,29.644838347590863
Geo24,2021,5,2,tv_spend,31699.341825771706,34.24655245197627
Geo24,2021,5,2,radio_spend,18036.387840751213,15.962896357602409
Geo24,2021,5,2,print_spend,9944.78991115035,25.850337351690534
Geo24,2021,5,2,search_spend,63446.5810589545,16.43163212834312
Geo24,2021,5,2,social_spend,25200.21864748325,8.871046124555987
Geo24,2021,6,2,tv_spend,35250.65407963261,20.924490269810335
Geo24,2021,6,2,radio_spend,20527.429767772737,12.415111077021201
Geo24,2021,6,2,print_spend,10651.0011175719,18.740136305440576
Geo24,2021,6,2,search_spend,64690.607541866375,15.53718966494689
Geo24,2021,6,2,social_spend,23975.059834572778,13.824239413117715
Geo24,2021,7,3,tv_spend,36595.303660727244,14.79138610930903
Geo24,2021,7,3,radio_spend,19934.590338392114,11.014896960189054
Geo24,2021,7,3,print_spend,10146.03990897581,19.87388475076888
Geo24,2021,7,3,search_spend,62552.327863675855,20.669552722874183
Geo24,2021,7,3,social_spend,24827.782046813205,10.339905964173754
Geo24,2021,8,3,tv_spend,36526.099472106725,17.421854266149385
Geo24,2021,8,3,radio_spend,19942.149107493173,18.9742381187169
Geo24,2021,8,3,print_spend,10718.420146816452,17.25974627270028
Geo24,2021,8,3,search_spend,64197.731367919485,14.123553404404651
Geo24,2021,8,3,social_spend,22446.098779953274,29.135394299465535
Geo24,2021,9,3,tv_spend,33989.04410044012,36.961769841992876
Geo24,2021,9,3,radio_spend,19040.97097615041,25.867341777308773
Geo24,2021,9,3,print_spend,10008.112170285709,70.23005714012638
Geo24,2021,9,3,search_spend,62576.29815186483,30.368164880580345
Geo24,2021,9,3,social_spend,24435.000591026706,12.286040120381925
Geo24,2021,10,4,tv_spend,35332.608414127775,16.748846170219863
Geo24,2021,10,4,radio_spend,19950.647408003406,12.643615984715224
Geo24,2021,10,4,print_spend,10545.091425252756,18.88087730350851
Geo24,2021,10,4,search_spend,63515.34911970196,16.937713921384816
Geo24,2021,10,4,social_spend,22767.78393561447,17.355167529105252
Geo24,2021,11,4,tv_spend,36231.78124889785,19.36347092338482
Geo24,2021,11,4,radio_spend,19628.617405317265,15.670101991877207
Geo24,2021,11,4,print_spend,11816.559096094445,8.434993306892833
Geo24,2021,11,4,search_spend,65546.81202184425,12.59078097285378
Geo24,2021,11,4,social_spend,24994.255953995595,8.943917692264849
Geo24,2021,12,4,tv_spend,37078.09287170779,14.887356893970871
Geo24,2021,12,4,radio_spend,20389.498747889214,11.691792499865725
Geo24,2021,12,4,print_spend,11444.64917700019,13.820892500773867
Geo24,2021,12,4,search_spend,65976.77599487873,14.212898379915107
Geo24,2021,12,4,social_spend,25946.39267357509,7.988349634690424
Geo24,2022,1,1,tv_spend,34811.29184620846,22.90236216645468
Geo24,2022,1,1,radio_spend,18771.357497583864,26.9785433295293
Geo24,2022,1,1,print_spend,10602.753690895315,14.731913777572077
Geo24,2022,1,1,search_spend,64611.41043641925,16.858670609734997
Geo24,2022,1,1,social_spend,22860.84466426957,33.17930470379436
Geo24,2022,2,1,tv_spend,33754.24750157066,25.831810168222823
Geo24,2022,2,1,radio_spend,20275.30576831312,11.897553148601812
Geo24,2022,2,1,print_spend,8730.32516691264,
Geo24,2022,2,1,search_spend,63144.92270585581,19.18467600696929
Geo24,2022,2,1,social_spend,22337.896163193953,21.616161967132093
Geo24,2022,3,1,tv_spend,36027.68804128744,18.475909093528546
Geo24,2022,3,1,radio_spend,19579.30532544588,20.88397195394876
Geo24,2022,3,1,print_spend,7819.46365237647,33.703102934166125
Geo24,2022,3,1,search_spend,62092.6175699793,22.760794598657235
Geo24,2022,3,1,social_spend,23476.416160085155,15.238034019550993
Geo24,2022,4,2,tv_spend,36156.80199586399,18.752794988771605
Geo24,2022,4,2,radio_spend,17323.836824212452,32.45635979726097
Geo24,2022,4,2,print_spend,9618.66504201777,19.639355547842086
Geo24,2022,4,2,search_spend,60871.71506257067,20.238722744617007
Geo24,2022,4,2,social_spend,19780.300635800842,43.87356583707593
Geo24,2022,5,2,tv_spend,33864.54605857841,32.67989464877709
Geo24,2022,5,2,radio_spend,17960.617138459973,21.111413972715724
Geo24,2022,5,2,print_spend,8753.880310323688,71.79193555036233
Geo24,2022,5,2,search_spend,63359.75551473593,19.43944394429762
Geo24,2022,5,2,social_spend,23426.7682298729,15.431909902071453
Geo24,2022,6,2,tv_spend,37658.889028393816,11.461068101986282
Geo24,2022,6,2,radio_spend,19703.31693602028,17.453010303667757
Geo24,2022,6,2,print_spend,8358.991076092809,52.40284050588429
Geo24,2022,6,2,search_spend,65152.53619456822,15.00506483434241
Geo24,2022,6,2,social_spend,25722.227851436517,8.29581890623071
Geo24,2022,7,3,tv_spend,36078.03171607744,22.448536252331298
Geo24,2022,7,3,radio_spend,19943.20883334388,15.7756085631349
Geo24,2022,7,3,print_spend,10868.792922608965,14.457284236213921
Geo24,2022,7,3,search_spend,64209.24718614714,17.493250641082543
Geo24,2022,7,3,social_spend,25243.360538316774,9.750379241844051
Geo24,2022,8,3,tv_spend,36671.128181455926,15.855138088537384
Geo24,2022,8,3,radio_spend,20009.800841518136,14.815409519037662
Geo24,2022,8,3,print_spend,9861.848339934608,15.105123072306698
Geo24,2022,8,3,search_spend,64668.85779016027,14.833285489234886
Geo24,2022,8,3,social_spend,24662.89281911664,10.57614816421475
Geo24,2022,9,3,tv_spend,35588.63295406885,23.351865854137625
Geo24,2022,9,3,radio_spend,20807.70160650959,11.070230819862203
Geo24,2022,9,3,print_spend,11027.016704064292,23.496637048254712
Geo24,2022,9,3,search_spend,65870.55993687575,13.626890568113831
Geo24,2022,9,3,social_spend,24786.088054444663,13.298087778653382
Geo24,2022,10,4,tv_spend,35815.55496675095,18.533476739504756
Geo24,2022,10,4,radio_spend,19235.46175886596,21.229566956572587
Geo24,2022,10,4,print_spend,10782.432308038779,16.90962465657333
Geo24,2022,10,4,search_spend,65804.6660413336,14.463615771982468
Geo24,2022,10,4,social_spend,24164.599434506177,13.383457229060461
Geo24,2022,11,4,tv_spend,36386.23511713419,18.118168132453572
Geo24,2022,11,4,radio_spend,19910.348803704153,11.496021018067509
Geo24,2022,11,4,print_spend,10625.809242317697,24.270798685540424
Geo24,2022,11,4,search_spend,65016.25498753249,15.044963588265393
Geo24,2022,11,4,social_spend,25186.056652848554,9.244767291366195
Geo24,2022,12,4,tv_spend,35550.15749976735,23.125146975809603
Geo24,2022,12,4,radio_spend,19591.82936794059,24.225336352043513
Geo24,2022,12,4,print_spend,6760.963458076487,
Geo24,2022,12,4,search_spend,63321.67270236582,21.04914280814286
Geo24,2022,12,4,social_spend,24435.934894729042,13.640503121735392
Geo24,2023,1,1,tv_spend,34992.43248188976,20.727680246247008
Geo24,2023,1,1,radio_spend,19692.89182956809,13.576495316167556
Geo24,2023,1,1,print_spend,10551.969780226307,17.36850967694309
Geo24,2023,1,1,search_spend,63179.24080275288,16.22602117558522
Geo24,2023,1,1,social_spend,24677.66460373821,10.926996884784206
Geo24,2023,2,1,tv_spend,34356.39957667016,27.945648295685988
Geo24,2023,2,1,radio_spend,19458.080039728684,17.283938205892476
Geo24,2023,2,1,print_spend,11240.019803845551,13.41739980482797
Geo24,2023,2,1,search_spend,62335.14903405518,22.730048216523286
Geo24,2023,2,1,social_spend,23971.590647744648,13.15204731630477
Geo24,2023,3,1,tv_spend,34119.03896389563,27.533423922809693
Geo24,2023,3,1,radio_spend,17991.785402057554,56.58324085669298
Geo24,2023,3,1,print_spend,10993.521023891873,14.414462534078744
Geo24,2023,3,1,search_spend,63165.41497413344,17.508597901103485
Geo24,2023,3,1,social_spend,24369.079069609597,13.974350002720053
Geo24,2023,4,2,tv_spend,35186.80949307069,22.2006605762731
Geo24,2023,4,2,radio_spend,18399.19722221532,23.386160257369973
Geo24,2023,4,2,print_spend,9751.999579761336,55.99315277987518
Geo24,2023,4,2,search_spend,63339.046061780995,21.21590648922624
Geo24,2023,4,2,social_spend,24034.488692962906,15.541002891732575
Geo24,2023,5,2,tv_spend,35623.29744723481,18.1831222747798
Geo24,2023,5,2,radio_spend,17321.34925486706,23.54714778415497
Geo24,2023,5,2,print_spend,6819.680966944071,49.75782904158356
Geo24,2023,5,2,search_spend,63098.81001257686,16.746943440877
Geo24,2023,5,2,social_spend,23637.389157475624,11.045885957470075
Geo24,2023,6,2,tv_spend,34458.69726231877,23.734669045776364
Geo24,2023,6,2,radio_spend,19628.563576306973,15.303447709617052
Geo24,2023,6,2,print_spend,7486.8214836203215,
Geo24,2023,6,2,search_spend,61090.48566946253,31.45764995121118
Geo24,2023,6,2,social_spend,23520.71606287485,17.66504110893039
Geo24,2023,7,3,tv_spend,34936.35274031848,24.274827250187954
Geo24,2023,7,3,radio_spend,20119.26564473943,14.575821973235982
Geo24,2023,7,3,print_spend,11135.307291616853,13.659416697321536
Geo24,2023,7,3,search_spend,61735.66149018901,22.13515107301537
Geo24,2023,7,3,social_spend,24265.110280365872,14.796633698119283
Geo24,2023,8,3,tv_spend,35411.442119233296,21.14797354062876
Geo24,2023,8,3,radio_spend,17714.76455700252,42.99763535834302
Geo24,2023,8,3,print_spend,10357.891973493166,21.509321985673278
Geo24,2023,8,3,search_spend,65810.51271138158,13.11414836380809
Geo24,2023,8,3,social_spend,22799.74400292389,20.556711760986495
Geo24,2023,9,3,tv_spend,37571.94300680464,12.066719891993072
Geo24,2023,9,3,radio_spend,21075.520704073475,9.031455580798548
Geo24,2023,9,3,print_spend,10919.295148998848,15.87965404551225
Geo24,2023,9,3,search_spend,66538.57683399582,12.635061702489416
Geo24,2023,9,3,social_spend,24135.481900265386,13.049912960557034
Geo24,2023,10,4,tv_spend,37088.90998409144,15.75725312684303
Geo24,2023,10,4,radio_spend,18481.30081236855,32.34459606125116
Geo24,2023,10,4,print_spend,10195.271455374974,21.535509818222096
Geo24,2023,10,4,search_spend,65120.59309765755,15.144239661525592
Geo24,2023,10,4,social_spend,24995.1375593289,8.884964826656056
Geo24,2023,11,4,tv_spend,35177.98574844138,19.161631569871897
Geo24,2023,11,4,radio_spend,20162.283310422317,12.140907224927899
Geo24,2023,11,4,print_spend,11708.261358187696,7.07254635263383
Geo24,2023,11,4,search_spend,64610.9138533132,15.099343259325735
Geo24,2023,11,4,social_spend,25396.46881357172,8.56255735919224
Geo24,2023,12,4,tv_spend,35327.404786132945,28.085877615986487
Geo24,2023,12,4,radio_spend,20965.379246414348,10.11014932438002
Geo24,2023,12,4,print_spend,11556.60323794108,17.722515318634116
Geo24,2023,12,4,search_spend,65503.345301252964,14.203119453139086
Geo24,2023,12,4,social_spend,23257.777640600023,40.744516258873844
Geo24,2024,1,1,tv_spend,35395.962207696546,21.521252046908526
Geo24,2024,1,1,radio_spend,19293.744743490555,32.302988331308676
Geo24,2024,1,1,print_spend,10366.697045597184,24.314327145413753
Geo24,2024,1,1,search_spend,63528.91574168246,22.252452648257222
Geo24,2024,1,1,social_spend,23129.866373738758,15.449496254835067
Geo25,2021,1,1,tv_spend,44157.948251893795,1.9434421602316552
Geo25,2021,1,1,radio_spend,20596.98144151713,8.11427800687795
Geo25,2021,1,1,print_spend,8218.692581264097,
Geo25,2021,1,1,search_spend,70412.73867843159,4.856333615448484
Geo25,2021,1,1,social_spend,29329.718451371726,1.5655226881735358
Geo25,2021,2,1,tv_spend,41615.49996393575,6.508395864913153
Geo25,2021,2,1,radio_spend,24625.710680728436,2.6875614947253528
Geo25,2021,2,1,print_spend,5576.282726656876,
Geo25,2021,2,1,search_spend,74324.15202533663,4.412375953403865
Geo25,2021,2,1,social_spend,28968.502104117237,3.1770840774814
Geo25,2021,3,1,tv_spend,43368.08297459584,3.437206613351345
Geo25,2021,3,1,radio_spend,22292.74231385151,6.920779867888137
Geo25,2021,3,1,print_spend,6043.507923497323,11.021465017672114
Geo25,2021,3,1,search_spend,74777.70985596083,4.52612582813969
Geo25,2021,3,1,social_spend,29551.64043870594,2.5432164391395395
Geo25,2021,4,2,tv_spend,44085.64890454648,4.5163981877658355
Geo25,2021,4,2,radio_spend,23428.544380953976,3.483152975880187
Geo25,2021,4,2,print_spend,12777.210722749582,3.9981524762155645
Geo25,2021,4,2,search_spend,74704.09714390397,4.335947789316753
Geo25,2021,4,2,social_spend,28566.88602160538,4.477120143973013
Geo25,2021,5,2,tv_spend,42511.40493554768,5.356174357016763
Geo25,2021,5,2,radio_spend,23974.966147463703,4.152900522065751
Geo25,2021,5,2,print_spend,12826.824395023832,5.8501119390364265
Geo25,2021,5,2,search_spend,76531.44399253232,3.6524304169072734
Geo25,2021,5,2,social_spend,29095.703816955243,2.704000455959492
Geo25,2021,6,2,tv_spend,39243.99169213862,9.193767180726006
Geo25,2021,6,2,radio_spend,22865.06151600749,5.23722603516606
Geo25,2021,6,2,print_spend,10161.098094549465,31.035464860256127
Geo25,2021,6,2,search_spend,74521.08683607975,4.761075539522617
Geo25,2021,6,2,social_spend,29235.441052093985,2.836455462918822
Geo25,2021,7,3,tv_spend,41301.852060392244,6.321655139037115
Geo25,2021,7,3,radio_spend,21996.01089835311,4.583470767412283
Geo25,2021,7,3,print_spend,7763.606091972081,15.750141258328672
Geo25,2021,7,3,search_spend,72273.11587841538,5.0990242480297345
Geo25,2021,7,3,social_spend,29854.645514725107,2.3811330158588615
Geo25,2021,8,3,tv_spend,43211.03468224409,3.975183939688008
Geo25,2021,8,3,radio_spend,24360.05820487417,2.2731960207587996
Geo25,2021,8,3,print_spend,14074.469871965617,2.0135359738747516
Geo25,2021,8,3,search_spend,78888.10661364661,2.5711519285991544
Geo25,2021,8,3,social_spend,30682.956544444012,1.8375452044183036
Geo25,2021,9,3,tv_spend,42577.0932703033,5.481163928835333
Geo25,2021,9,3,radio_spend,25664.82767279728,2.5139773448417695
Geo25,2021,9,3,print_spend,14035.829053669418,4.581191891182918
Geo25,2021,9,3,search_spend,78600.0464079449,2.9395350033458194
Geo25,2021,9,3,social_spend,31346.04328816558,1.6114288678099795
Geo25,2021,10,4,tv_spend,41724.73398964201,5.928288393290261
Geo25,2021,10,4,radio_spend,24191.55579155667,2.9880260662330977
Geo25,2021,10,4,print_spend,11375.971312181908,35.57926769382433
Geo25,2021,10,4,search_spend,78220.37257211418,2.8657755658556883
Geo25,2021,10,4,social_spend,30830.54790235211,1.9689651520118734
Geo25,2021,11,4,tv_spend,43430.04950081442,3.5293996240642223
Geo25,2021,11,4,radio_spend,25188.335224416453,2.6807720453067487
Geo25,2021,11,4,print_spend,10800.354386609923,5.285658641738911
Geo25,2021,11,4,search_spend,78425.20068285408,2.767228897081891
Geo25,2021,11,4,social_spend,30000.706057059113,2.302557130682229
Geo25,2021,12,4,tv_spend,44863.4859374666,2.858274688223022
Geo25,2021,12,4,radio_spend,24102.002376071643,3.911988016591415
Geo25,2021,12,4,print_spend,13108.097658905428,5.275058745420422
Geo25,2021,12,4,search_spend,79003.27161838533,2.6436309188103486
Geo25,2021,12,4,social_spend,30555.711405416914,2.024517083443239
Geo25,2022,1,1,tv_spend,44450.509635398186,3.4985386606590403
Geo25,2022,1,1,radio_spend,22862.79275159299,5.049166168814692
Geo25,2022,1,1,print_spend,12843.795199943277,5.460143967090211
Geo25,2022,1,1,search_spend,77467.58122811902,3.5559819615849144
Geo25,2022,1,1,social_spend,28329.8335167376,4.788632769822085
Geo25,2022,2,1,tv_spend,44376.015823763555,4.041758448992285
Geo25,2022,2,1,radio_spend,25617.57637825566,1.9046941884401938
Geo25,2022,2,1,print_spend,12641.176421549697,6.145258082859949
Geo25,2022,2,1,search_spend,75919.43024953028,4.277957304546065
Geo25,2022,2,1,social_spend,29347.433896531005,2.6597802300626494
Geo25,2022,3,1,tv_spend,41541.529558157905,6.438716359339771
Geo25,2022,3,1,radio_spend,22889.735230380775,3.6739782537265047
Geo25,2022,3,1,print_spend,8534.323806343677,
Geo25,2022,3,1,search_spend,71429.33813445317,7.248883365865346
Geo25,2022,3,1,social_spend,27579.87767500974,5.486246661592112
Geo25,2022,4,2,tv_spend,43868.399073484376,3.8795475175368126
Geo25,2022,4,2,radio_spend,23090.49630204113,7.0669092467192085
Geo25,2022,4,2,print_spend,9094.24175619497,6.634342860928473
Geo25,2022,4,2,search_spend,74042.24438689766,4.59253272948885
Geo25,2022,4,2,social_spend,25893.82684788678,7.6070262929150045
Geo25,2022,5,2,tv_spend,42254.284801873524,4.77395925752362
Geo25,2022,5,2,radio_spend,25327.35453142827,2.119500650346141
Geo25,2022,5,2,print_spend,11063.391053722367,13.627818299898628
Geo25,2022,5,2,search_spend,75695.92537574742,4.06634787804491
Geo25,2022,5,2,social_spend,27844.50932807744,4.289520391785315
Geo25,2022,6,2,tv_spend,44619.880263214196,3.1011010667648935
Geo25,2022,6,2,radio_spend,25075.45929829053,2.8226604374298385
Geo25,2022,6,2,print_spend,11000.074495217617,18.30175960696342
Geo25,2022,6,2,search_spend,73419.56594031167,5.345989073009821
Geo25,2022,6,2,social_spend,27127.26095964664,6.002969492784415
Geo25,2022,7,3,tv_spend,42474.26433589962,5.605379691987744
Geo25,2022,7,3,radio_spend,22025.631168024116,11.718801447053128
Geo25,2022,7,3,print_spend,8495.720083503016,
Geo25,2022,7,3,search_spend,69898.84776248802,8.244338475065987
Geo25,2022,7,3,social_spend,26083.813797789448,6.550039513975373
Geo25,2022,8,3,tv_spend,42526.8117188473,3.8675486738709743
Geo25,2022,8,3,radio_spend,25493.546252696302,1.9145809915012573
Geo25,2022,8,3,print_spend,13367.630129227204,2.1468656863055107
Geo25,2022,8,3,search_spend,76620.10321340327,3.202893901176672
Geo25,2022,8,3,social_spend,29754.466278580072,2.159879059598725
Geo25,2022,9,3,tv_spend,44654.561213478715,3.3456944124533052
Geo25,2022,9,3,radio_spend,24977.194779929596,2.7001844374644772
Geo25,2022,9,3,print_spend,13645.499265096414,2.9421838398937905
Geo25,2022,9,3,search_spend,77266.31944683488,2.9276316773293423
Geo25,2022,9,3,social_spend,28398.97602986062,4.664948107334079
Geo25,2022,10,4,tv_spend,44092.664405198135,3.651378201855511
